date,pageviews,country,iso_code,region,device,session_duration,bounce_rate
2016-06-26,61,Australia,AUS,Oceania,Mobile,48.73,0.2213
2016-06-26,48,China,CHN,Asia,Desktop,122.39,0.4385
2016-06-27,417,United States,USA,North America,Tablet,53.95,0.4114
2016-06-27,213,United Kingdom,GBR,Europe,Mobile,145.3,0.255
2016-06-27,46,France,FRA,Europe,Tablet,127.11,0.2113
2016-06-27,0,Brazil,BRA,South America,Tablet,98.21,0.387
2016-06-27,214,Germany,DEU,Europe,Mobile,84.05,0.3052
2016-06-27,50,Brazil,BRA,South America,Desktop,64.1,0.4259
2016-06-27,344,Nigeria,NGA,Africa,Mobile,76.59,0.4972
2016-06-27,49,United States,USA,North America,Desktop,172.38,0.4463
2016-06-28,279,China,CHN,Asia,Desktop,111.58,0.346
2016-06-28,400,Australia,AUS,Oceania,Desktop,114.25,0.2436
2016-06-28,509,India,IND,Asia,Desktop,135.22,0.2757
2016-06-28,194,Japan,JPN,Asia,Mobile,113.65,0.4044
2016-06-28,44,Japan,JPN,Asia,Desktop,62.22,0.4396
2016-06-28,257,Canada,CAN,North America,Tablet,60.28,0.218
2016-06-29,196,India,IND,Asia,Desktop,141.66,0.4314
2016-06-29,158,Canada,CAN,North America,Desktop,99.52,0.2059
2016-06-29,3,India,IND,Asia,Mobile,5.0,0.4632
2016-06-29,526,Japan,JPN,Asia,Desktop,78.9,0.2419
2016-06-29,8,Germany,DEU,Europe,Tablet,29.38,0.4076
2016-06-29,30,Germany,DEU,Europe,Desktop,149.5,0.3396
2016-06-29,16,Mexico,MEX,North America,Mobile,130.07,0.3414
2016-06-29,280,Canada,CAN,North America,Desktop,91.81,0.2587
2016-06-29,869,India,IND,Asia,Mobile,60.89,0.4923
2016-06-29,181,France,FRA,Europe,Desktop,129.11,0.4794
2016-06-30,281,Japan,JPN,Asia,Mobile,61.02,0.3532
2016-06-30,199,India,IND,Asia,Desktop,118.53,0.3562
2016-06-30,1256,France,FRA,Europe,Tablet,99.77,0.3483
2016-06-30,55,United States,USA,North America,Mobile,111.77,0.2624
2016-06-30,25,Germany,DEU,Europe,Tablet,60.24,0.4376
2016-06-30,47,Brazil,BRA,South America,Desktop,103.47,0.2672
2016-07-01,361,South Africa,ZAF,Africa,Tablet,125.05,0.2453
2016-07-01,98,Brazil,BRA,South America,Desktop,116.96,0.2682
2016-07-01,90,India,IND,Asia,Mobile,69.78,0.4434
2016-07-01,208,Germany,DEU,Europe,Desktop,109.05,0.4472
2016-07-01,79,Germany,DEU,Europe,Mobile,49.14,0.3245
2016-07-01,145,Australia,AUS,Oceania,Mobile,136.64,0.2154
2016-07-01,173,United States,USA,North America,Mobile,57.46,0.3157
2016-07-01,3,Mexico,MEX,North America,Mobile,74.13,0.471
2016-07-01,133,Japan,JPN,Asia,Mobile,75.24,0.4393
2016-07-01,357,South Africa,ZAF,Africa,Tablet,114.04,0.3468
2016-07-01,195,India,IND,Asia,Mobile,113.58,0.4874
2016-07-02,22,Canada,CAN,North America,Desktop,92.17,0.2657
2016-07-02,208,Mexico,MEX,North America,Desktop,137.23,0.4677
2016-07-02,133,Canada,CAN,North America,Desktop,78.16,0.4216
2016-07-02,82,Australia,AUS,Oceania,Desktop,147.62,0.3023
2016-07-02,339,South Africa,ZAF,Africa,Desktop,129.93,0.2358
2016-07-02,638,Canada,CAN,North America,Mobile,138.75,0.4789
2016-07-02,141,China,CHN,Asia,Mobile,110.04,0.2732
2016-07-02,137,South Africa,ZAF,Africa,Mobile,100.28,0.4707
2016-07-02,35,Nigeria,NGA,Africa,Desktop,102.66,0.2587
2016-07-03,151,South Africa,ZAF,Africa,Tablet,59.78,0.4293
2016-07-03,57,Canada,CAN,North America,Mobile,41.09,0.4067
2016-07-03,110,Brazil,BRA,South America,Mobile,152.98,0.2316
2016-07-03,42,United States,USA,North America,Desktop,149.29,0.2538
2016-07-03,156,Brazil,BRA,South America,Mobile,67.66,0.3116
2016-07-03,42,China,CHN,Asia,Desktop,117.43,0.36
2016-07-03,370,Japan,JPN,Asia,Desktop,98.14,0.4728
2016-07-03,392,Germany,DEU,Europe,Mobile,60.08,0.2385
2016-07-03,73,United Kingdom,GBR,Europe,Mobile,99.4,0.4551
2016-07-04,332,Canada,CAN,North America,Tablet,5.0,0.3437
2016-07-04,198,France,FRA,Europe,Mobile,74.93,0.2693
2016-07-04,87,Japan,JPN,Asia,Desktop,135.2,0.2694
2016-07-04,862,France,FRA,Europe,Desktop,129.05,0.2551
2016-07-04,225,Mexico,MEX,North America,Desktop,115.04,0.2733
2016-07-04,143,Brazil,BRA,South America,Mobile,94.35,0.4799
2016-07-05,342,France,FRA,Europe,Desktop,122.5,0.2252
2016-07-05,231,United States,USA,North America,Mobile,102.65,0.3919
2016-07-05,63,France,FRA,Europe,Mobile,49.57,0.2769
2016-07-05,158,South Africa,ZAF,Africa,Mobile,98.25,0.4593
2016-07-05,17,Nigeria,NGA,Africa,Mobile,78.34,0.4947
2016-07-05,660,Japan,JPN,Asia,Mobile,98.05,0.404
2016-07-05,115,Nigeria,NGA,Africa,Desktop,98.67,0.4464
2016-07-05,173,Japan,JPN,Asia,Mobile,141.04,0.2056
2016-07-05,159,South Africa,ZAF,Africa,Desktop,93.44,0.4723
2016-07-05,281,Canada,CAN,North America,Desktop,109.41,0.424
2016-07-06,115,United States,USA,North America,Tablet,79.28,0.2868
2016-07-06,44,United States,USA,North America,Mobile,167.63,0.3859
2016-07-06,28,China,CHN,Asia,Desktop,67.32,0.4502
2016-07-06,5,United States,USA,North America,Desktop,149.78,0.2625
2016-07-06,175,Mexico,MEX,North America,Desktop,69.06,0.3382
2016-07-06,565,Australia,AUS,Oceania,Desktop,168.05,0.3177
2016-07-06,277,Nigeria,NGA,Africa,Mobile,49.46,0.3388
2016-07-06,84,Australia,AUS,Oceania,Mobile,25.61,0.4317
2016-07-06,10,France,FRA,Europe,Desktop,134.03,0.3765
2016-07-06,859,Japan,JPN,Asia,Mobile,90.53,0.2506
2016-07-07,494,United Kingdom,GBR,Europe,Mobile,62.83,0.2332
2016-07-07,54,Japan,JPN,Asia,Desktop,89.86,0.3991
2016-07-07,208,Nigeria,NGA,Africa,Desktop,101.89,0.4176
2016-07-07,235,France,FRA,Europe,Mobile,117.63,0.2881
2016-07-07,51,Japan,JPN,Asia,Desktop,147.19,0.267
2016-07-07,247,Brazil,BRA,South America,Desktop,86.25,0.2881
2016-07-07,40,India,IND,Asia,Desktop,61.19,0.2887
2016-07-07,271,France,FRA,Europe,Mobile,135.64,0.2644
2016-07-08,209,Germany,DEU,Europe,Mobile,96.91,0.2487
2016-07-08,32,China,CHN,Asia,Mobile,126.15,0.3471
2016-07-08,195,United Kingdom,GBR,Europe,Desktop,113.39,0.3666
2016-07-08,2,Mexico,MEX,North America,Mobile,122.68,0.3592
2016-07-08,54,Brazil,BRA,South America,Mobile,99.09,0.2092
2016-07-08,27,Japan,JPN,Asia,Desktop,86.88,0.3414
2016-07-08,346,United Kingdom,GBR,Europe,Desktop,153.29,0.2969
2016-07-08,139,India,IND,Asia,Mobile,14.31,0.3346
2016-07-08,608,China,CHN,Asia,Desktop,120.21,0.3698
2016-07-08,192,Germany,DEU,Europe,Desktop,83.52,0.4293
2016-07-08,190,China,CHN,Asia,Desktop,137.72,0.4932
2016-07-09,292,Australia,AUS,Oceania,Desktop,133.51,0.2124
2016-07-09,707,Nigeria,NGA,Africa,Desktop,74.03,0.3407
2016-07-09,38,Mexico,MEX,North America,Desktop,91.32,0.3094
2016-07-09,752,Japan,JPN,Asia,Mobile,94.12,0.2599
2016-07-09,270,Mexico,MEX,North America,Tablet,50.51,0.4384
2016-07-10,539,Australia,AUS,Oceania,Desktop,166.39,0.405
2016-07-10,304,China,CHN,Asia,Mobile,34.02,0.3495
2016-07-10,213,United Kingdom,GBR,Europe,Desktop,129.94,0.3018
2016-07-10,9,Japan,JPN,Asia,Desktop,98.21,0.3921
2016-07-10,322,Canada,CAN,North America,Mobile,95.29,0.4003
2016-07-10,62,United States,USA,North America,Mobile,103.74,0.372
2016-07-10,169,Mexico,MEX,North America,Tablet,127.49,0.4432
2016-07-10,51,Mexico,MEX,North America,Mobile,93.53,0.4954
2016-07-10,108,Germany,DEU,Europe,Mobile,49.98,0.2344
2016-07-11,327,India,IND,Asia,Desktop,144.03,0.4728
2016-07-11,103,India,IND,Asia,Tablet,74.93,0.328
2016-07-11,51,France,FRA,Europe,Desktop,94.86,0.2996
2016-07-11,10,Canada,CAN,North America,Mobile,116.51,0.3497
2016-07-11,153,France,FRA,Europe,Mobile,88.81,0.4919
2016-07-11,241,Australia,AUS,Oceania,Mobile,18.27,0.2643
2016-07-11,218,India,IND,Asia,Mobile,137.13,0.4823
2016-07-11,606,South Africa,ZAF,Africa,Mobile,100.97,0.3229
2016-07-11,388,United States,USA,North America,Mobile,74.75,0.3628
2016-07-11,292,United Kingdom,GBR,Europe,Tablet,117.79,0.4306
2016-07-12,784,Australia,AUS,Oceania,Mobile,92.23,0.2386
2016-07-12,213,Brazil,BRA,South America,Desktop,86.49,0.2035
2016-07-12,104,Mexico,MEX,North America,Desktop,97.16,0.2592
2016-07-12,1,South Africa,ZAF,Africa,Mobile,32.72,0.2369
2016-07-12,286,United States,USA,North America,Desktop,156.98,0.3545
2016-07-12,1,Nigeria,NGA,Africa,Desktop,99.63,0.3281
2016-07-12,690,China,CHN,Asia,Desktop,112.24,0.3584
2016-07-12,245,Nigeria,NGA,Africa,Desktop,149.04,0.2819
2016-07-13,1395,Mexico,MEX,North America,Desktop,143.83,0.2338
2016-07-13,34,France,FRA,Europe,Desktop,113.06,0.3459
2016-07-13,465,India,IND,Asia,Desktop,164.5,0.4339
2016-07-13,209,Brazil,BRA,South America,Desktop,91.45,0.4455
2016-07-13,117,South Africa,ZAF,Africa,Desktop,182.75,0.2928
2016-07-13,83,Japan,JPN,Asia,Tablet,155.07,0.2064
2016-07-13,183,United Kingdom,GBR,Europe,Mobile,86.04,0.3078
2016-07-14,198,United States,USA,North America,Mobile,142.1,0.2372
2016-07-14,82,China,CHN,Asia,Desktop,77.81,0.4209
2016-07-14,458,United States,USA,North America,Mobile,90.09,0.3846
2016-07-14,639,Mexico,MEX,North America,Desktop,162.55,0.4443
2016-07-14,248,Brazil,BRA,South America,Mobile,65.44,0.4933
2016-07-14,169,France,FRA,Europe,Mobile,63.23,0.4354
2016-07-14,204,France,FRA,Europe,Desktop,76.3,0.2111
2016-07-14,185,Nigeria,NGA,Africa,Mobile,35.02,0.3166
2016-07-14,16,Brazil,BRA,South America,Mobile,59.26,0.2085
2016-07-14,11,Japan,JPN,Asia,Mobile,58.18,0.2637
2016-07-14,605,Nigeria,NGA,Africa,Desktop,100.16,0.3254
2016-07-15,665,Nigeria,NGA,Africa,Desktop,52.0,0.2101
2016-07-15,140,Nigeria,NGA,Africa,Desktop,106.36,0.2547
2016-07-15,237,China,CHN,Asia,Mobile,100.53,0.3163
2016-07-15,344,Nigeria,NGA,Africa,Mobile,161.59,0.4273
2016-07-15,162,China,CHN,Asia,Mobile,65.27,0.3235
2016-07-15,157,Australia,AUS,Oceania,Mobile,114.95,0.4707
2016-07-15,164,Canada,CAN,North America,Mobile,24.1,0.2001
2016-07-15,87,United States,USA,North America,Desktop,99.67,0.3795
2016-07-15,336,United Kingdom,GBR,Europe,Mobile,13.03,0.3597
2016-07-15,8,Brazil,BRA,South America,Tablet,86.83,0.35
2016-07-15,7,Germany,DEU,Europe,Mobile,6.16,0.2711
2016-07-16,104,Canada,CAN,North America,Desktop,91.55,0.388
2016-07-16,79,Brazil,BRA,South America,Mobile,78.34,0.4499
2016-07-16,397,Brazil,BRA,South America,Desktop,79.68,0.4913
2016-07-16,92,Mexico,MEX,North America,Desktop,122.36,0.3108
2016-07-16,59,Japan,JPN,Asia,Mobile,71.01,0.2988
2016-07-16,330,Canada,CAN,North America,Desktop,123.78,0.2103
2016-07-16,627,China,CHN,Asia,Desktop,109.87,0.3403
2016-07-16,661,Brazil,BRA,South America,Desktop,161.37,0.3932
2016-07-17,3,Australia,AUS,Oceania,Mobile,98.41,0.3174
2016-07-17,24,India,IND,Asia,Tablet,94.53,0.4972
2016-07-17,125,United States,USA,North America,Desktop,83.37,0.2528
2016-07-17,63,Japan,JPN,Asia,Desktop,136.61,0.4077
2016-07-17,128,India,IND,Asia,Mobile,74.7,0.2192
2016-07-17,1118,United States,USA,North America,Desktop,109.37,0.2704
2016-07-17,576,Australia,AUS,Oceania,Tablet,107.57,0.2224
2016-07-18,426,Australia,AUS,Oceania,Desktop,116.56,0.3106
2016-07-18,312,Mexico,MEX,North America,Desktop,142.44,0.2389
2016-07-18,30,Canada,CAN,North America,Mobile,51.59,0.3782
2016-07-18,667,Canada,CAN,North America,Desktop,105.86,0.4676
2016-07-18,81,Canada,CAN,North America,Mobile,88.07,0.2753
2016-07-18,393,Nigeria,NGA,Africa,Mobile,77.18,0.4477
2016-07-19,110,Japan,JPN,Asia,Desktop,106.63,0.2297
2016-07-19,131,China,CHN,Asia,Desktop,87.49,0.3358
2016-07-19,102,Japan,JPN,Asia,Mobile,120.56,0.3532
2016-07-19,32,Mexico,MEX,North America,Mobile,94.3,0.4313
2016-07-19,392,Australia,AUS,Oceania,Desktop,93.33,0.3789
2016-07-19,892,France,FRA,Europe,Desktop,111.63,0.2359
2016-07-19,497,United States,USA,North America,Mobile,117.71,0.4196
2016-07-19,207,China,CHN,Asia,Mobile,62.33,0.4293
2016-07-20,169,Canada,CAN,North America,Desktop,123.94,0.2083
2016-07-20,1298,Brazil,BRA,South America,Mobile,87.94,0.3416
2016-07-20,41,Mexico,MEX,North America,Mobile,106.5,0.4139
2016-07-20,704,Mexico,MEX,North America,Tablet,44.72,0.4717
2016-07-20,494,China,CHN,Asia,Desktop,122.24,0.2425
2016-07-21,160,France,FRA,Europe,Desktop,167.68,0.2868
2016-07-21,40,China,CHN,Asia,Desktop,174.35,0.4044
2016-07-21,21,France,FRA,Europe,Mobile,58.51,0.4527
2016-07-21,218,Nigeria,NGA,Africa,Desktop,108.17,0.2282
2016-07-21,303,Mexico,MEX,North America,Mobile,106.62,0.3436
2016-07-21,432,Australia,AUS,Oceania,Mobile,133.66,0.2314
2016-07-21,347,Mexico,MEX,North America,Mobile,157.68,0.2675
2016-07-21,356,Nigeria,NGA,Africa,Desktop,168.79,0.3869
2016-07-21,277,Germany,DEU,Europe,Desktop,125.35,0.2941
2016-07-21,189,United Kingdom,GBR,Europe,Mobile,55.28,0.2614
2016-07-21,3,Mexico,MEX,North America,Mobile,83.53,0.3714
2016-07-22,228,Australia,AUS,Oceania,Mobile,37.52,0.2922
2016-07-22,304,France,FRA,Europe,Tablet,70.63,0.4428
2016-07-22,67,United Kingdom,GBR,Europe,Mobile,93.52,0.451
2016-07-22,63,South Africa,ZAF,Africa,Desktop,105.24,0.4701
2016-07-22,269,United States,USA,North America,Desktop,125.87,0.3699
2016-07-22,474,Germany,DEU,Europe,Desktop,155.96,0.4487
2016-07-22,1,Mexico,MEX,North America,Mobile,7.27,0.2012
2016-07-22,476,Canada,CAN,North America,Desktop,105.32,0.4024
2016-07-23,398,Germany,DEU,Europe,Mobile,81.94,0.2752
2016-07-23,169,Japan,JPN,Asia,Mobile,134.67,0.277
2016-07-23,165,Japan,JPN,Asia,Desktop,112.27,0.4474
2016-07-23,102,France,FRA,Europe,Desktop,118.3,0.2713
2016-07-23,386,Japan,JPN,Asia,Desktop,75.71,0.2503
2016-07-23,834,Germany,DEU,Europe,Desktop,127.75,0.2921
2016-07-23,2,United Kingdom,GBR,Europe,Mobile,50.04,0.3029
2016-07-24,139,Nigeria,NGA,Africa,Desktop,72.98,0.4429
2016-07-24,724,India,IND,Asia,Mobile,136.9,0.4813
2016-07-24,327,South Africa,ZAF,Africa,Mobile,91.37,0.3136
2016-07-24,61,China,CHN,Asia,Desktop,120.16,0.2723
2016-07-24,420,Brazil,BRA,South America,Tablet,21.69,0.3285
2016-07-24,239,Canada,CAN,North America,Mobile,71.15,0.2005
2016-07-24,0,France,FRA,Europe,Mobile,109.79,0.4425
2016-07-24,207,India,IND,Asia,Desktop,157.89,0.4077
2016-07-24,567,South Africa,ZAF,Africa,Desktop,115.17,0.304
2016-07-24,60,United States,USA,North America,Mobile,145.48,0.3433
2016-07-25,797,Japan,JPN,Asia,Tablet,107.93,0.3068
2016-07-25,464,United States,USA,North America,Mobile,119.29,0.4009
2016-07-25,172,India,IND,Asia,Mobile,104.39,0.4481
2016-07-25,19,Germany,DEU,Europe,Desktop,132.42,0.4063
2016-07-25,8,Germany,DEU,Europe,Desktop,62.55,0.494
2016-07-25,446,Australia,AUS,Oceania,Mobile,52.2,0.3902
2016-07-25,224,France,FRA,Europe,Mobile,61.27,0.4296
2016-07-26,215,France,FRA,Europe,Mobile,142.19,0.4262
2016-07-26,910,Brazil,BRA,South America,Desktop,175.74,0.2746
2016-07-26,226,South Africa,ZAF,Africa,Desktop,69.56,0.4299
2016-07-26,326,Germany,DEU,Europe,Desktop,132.3,0.4208
2016-07-26,359,India,IND,Asia,Mobile,5.0,0.2099
2016-07-26,275,Australia,AUS,Oceania,Desktop,128.53,0.4206
2016-07-27,90,India,IND,Asia,Tablet,21.49,0.2849
2016-07-27,40,United States,USA,North America,Desktop,137.23,0.3927
2016-07-27,564,France,FRA,Europe,Mobile,88.97,0.2541
2016-07-27,159,Australia,AUS,Oceania,Mobile,5.0,0.4535
2016-07-27,88,United Kingdom,GBR,Europe,Desktop,147.85,0.3038
2016-07-27,1577,Japan,JPN,Asia,Desktop,94.1,0.3084
2016-07-28,1,Nigeria,NGA,Africa,Mobile,35.86,0.2473
2016-07-28,467,Japan,JPN,Asia,Mobile,5.0,0.2504
2016-07-28,580,India,IND,Asia,Desktop,162.02,0.2365
2016-07-28,377,China,CHN,Asia,Mobile,94.95,0.2632
2016-07-28,199,France,FRA,Europe,Mobile,48.91,0.471
2016-07-28,281,Canada,CAN,North America,Desktop,141.49,0.4611
2016-07-28,105,United States,USA,North America,Mobile,5.0,0.3592
2016-07-28,316,Canada,CAN,North America,Mobile,40.59,0.2798
2016-07-28,327,Germany,DEU,Europe,Desktop,133.62,0.4587
2016-07-29,877,India,IND,Asia,Desktop,130.45,0.3111
2016-07-29,75,Mexico,MEX,North America,Mobile,7.54,0.4634
2016-07-29,28,China,CHN,Asia,Desktop,96.07,0.4667
2016-07-29,484,Canada,CAN,North America,Desktop,128.21,0.4867
2016-07-29,493,Nigeria,NGA,Africa,Desktop,85.02,0.2366
2016-07-29,396,United States,USA,North America,Desktop,116.07,0.2386
2016-07-29,13,China,CHN,Asia,Desktop,84.47,0.2041
2016-07-30,25,Germany,DEU,Europe,Mobile,80.3,0.4429
2016-07-30,229,India,IND,Asia,Mobile,40.1,0.4953
2016-07-30,686,Canada,CAN,North America,Mobile,89.74,0.3379
2016-07-30,524,France,FRA,Europe,Mobile,115.84,0.2322
2016-07-30,340,Japan,JPN,Asia,Tablet,5.0,0.2322
2016-07-30,95,India,IND,Asia,Desktop,134.67,0.2085
2016-07-30,174,United Kingdom,GBR,Europe,Tablet,70.21,0.2851
2016-07-30,193,China,CHN,Asia,Mobile,99.21,0.3537
2016-07-30,139,Germany,DEU,Europe,Desktop,98.75,0.2664
2016-07-30,32,United Kingdom,GBR,Europe,Desktop,125.11,0.4858
2016-07-31,101,Mexico,MEX,North America,Desktop,112.8,0.4197
2016-07-31,437,China,CHN,Asia,Desktop,89.12,0.2129
2016-07-31,154,India,IND,Asia,Mobile,131.48,0.4015
2016-07-31,8,Germany,DEU,Europe,Mobile,140.17,0.225
2016-07-31,74,Brazil,BRA,South America,Desktop,120.24,0.4705
2016-07-31,107,Japan,JPN,Asia,Tablet,38.41,0.238
2016-07-31,168,Mexico,MEX,North America,Tablet,87.29,0.4112
2016-07-31,428,Brazil,BRA,South America,Desktop,110.46,0.4669
2016-08-01,141,Canada,CAN,North America,Tablet,59.06,0.3546
2016-08-01,223,Germany,DEU,Europe,Mobile,104.28,0.328
2016-08-01,274,Australia,AUS,Oceania,Desktop,102.05,0.3619
2016-08-01,119,Germany,DEU,Europe,Desktop,58.33,0.3523
2016-08-01,168,Mexico,MEX,North America,Desktop,152.11,0.323
2016-08-01,11,Germany,DEU,Europe,Desktop,172.21,0.2012
2016-08-01,957,France,FRA,Europe,Desktop,126.97,0.2406
2016-08-01,177,China,CHN,Asia,Desktop,113.74,0.2409
2016-08-01,107,France,FRA,Europe,Mobile,5.0,0.2024
2016-08-01,348,Japan,JPN,Asia,Tablet,127.65,0.4423
2016-08-02,2,Australia,AUS,Oceania,Desktop,152.6,0.2552
2016-08-02,185,Mexico,MEX,North America,Desktop,119.84,0.4215
2016-08-02,876,China,CHN,Asia,Desktop,145.0,0.2532
2016-08-02,149,France,FRA,Europe,Mobile,103.45,0.3438
2016-08-02,1136,Germany,DEU,Europe,Mobile,145.59,0.3005
2016-08-03,1099,India,IND,Asia,Desktop,100.3,0.227
2016-08-03,254,South Africa,ZAF,Africa,Mobile,89.9,0.41
2016-08-03,823,South Africa,ZAF,Africa,Desktop,100.7,0.2364
2016-08-03,157,Mexico,MEX,North America,Mobile,62.76,0.4475
2016-08-03,129,Nigeria,NGA,Africa,Tablet,111.96,0.2245
2016-08-04,47,United States,USA,North America,Tablet,163.33,0.4044
2016-08-04,325,Japan,JPN,Asia,Mobile,5.0,0.4453
2016-08-04,12,United States,USA,North America,Tablet,75.72,0.2187
2016-08-04,420,United States,USA,North America,Mobile,54.45,0.323
2016-08-04,77,France,FRA,Europe,Desktop,49.96,0.4133
2016-08-04,200,Germany,DEU,Europe,Desktop,155.84,0.379
2016-08-04,486,Nigeria,NGA,Africa,Desktop,130.95,0.342
2016-08-04,1008,Germany,DEU,Europe,Mobile,37.28,0.3171
2016-08-05,67,Japan,JPN,Asia,Mobile,28.33,0.4905
2016-08-05,845,Germany,DEU,Europe,Mobile,104.08,0.2756
2016-08-05,966,Canada,CAN,North America,Mobile,90.75,0.2908
2016-08-05,291,Canada,CAN,North America,Desktop,95.0,0.3672
2016-08-05,229,Brazil,BRA,South America,Mobile,141.8,0.248
2016-08-05,2,South Africa,ZAF,Africa,Desktop,109.39,0.2016
2016-08-05,242,Nigeria,NGA,Africa,Desktop,149.36,0.2403
2016-08-06,200,United States,USA,North America,Mobile,83.07,0.3779
2016-08-06,368,Australia,AUS,Oceania,Mobile,68.32,0.4081
2016-08-06,173,Brazil,BRA,South America,Desktop,131.85,0.2964
2016-08-06,217,Germany,DEU,Europe,Desktop,161.61,0.4758
2016-08-06,198,Mexico,MEX,North America,Desktop,68.25,0.2659
2016-08-06,35,Mexico,MEX,North America,Tablet,133.28,0.4214
2016-08-06,334,Japan,JPN,Asia,Mobile,5.0,0.2108
2016-08-06,2,United States,USA,North America,Mobile,60.34,0.4264
2016-08-06,214,Japan,JPN,Asia,Mobile,174.86,0.4512
2016-08-06,146,Nigeria,NGA,Africa,Desktop,51.05,0.2769
2016-08-06,25,United Kingdom,GBR,Europe,Desktop,39.78,0.467
2016-08-07,78,China,CHN,Asia,Mobile,119.08,0.4806
2016-08-07,4,India,IND,Asia,Mobile,114.33,0.3468
2016-08-07,8,Canada,CAN,North America,Desktop,100.62,0.2733
2016-08-07,91,Australia,AUS,Oceania,Mobile,106.69,0.4791
2016-08-07,176,Australia,AUS,Oceania,Mobile,5.0,0.4128
2016-08-07,69,Brazil,BRA,South America,Desktop,60.57,0.2246
2016-08-07,38,United States,USA,North America,Mobile,129.6,0.4055
2016-08-07,159,United Kingdom,GBR,Europe,Tablet,48.62,0.2321
2016-08-07,233,Japan,JPN,Asia,Mobile,94.87,0.3017
2016-08-07,765,Nigeria,NGA,Africa,Desktop,154.41,0.4833
2016-08-08,48,Germany,DEU,Europe,Mobile,13.11,0.4866
2016-08-08,76,France,FRA,Europe,Desktop,83.09,0.3401
2016-08-08,462,Nigeria,NGA,Africa,Mobile,44.66,0.2291
2016-08-08,235,Mexico,MEX,North America,Desktop,137.6,0.2549
2016-08-08,576,Brazil,BRA,South America,Desktop,100.95,0.4058
2016-08-08,895,France,FRA,Europe,Tablet,64.25,0.3454
2016-08-09,594,Japan,JPN,Asia,Mobile,25.32,0.2458
2016-08-09,376,Australia,AUS,Oceania,Desktop,100.38,0.2015
2016-08-09,197,Japan,JPN,Asia,Mobile,24.85,0.4643
2016-08-09,37,Brazil,BRA,South America,Mobile,30.19,0.3604
2016-08-09,316,United States,USA,North America,Tablet,97.49,0.2073
2016-08-09,179,Canada,CAN,North America,Mobile,34.55,0.4189
2016-08-09,162,South Africa,ZAF,Africa,Desktop,149.94,0.2233
2016-08-09,232,Japan,JPN,Asia,Tablet,154.47,0.258
2016-08-09,36,United Kingdom,GBR,Europe,Mobile,102.5,0.3782
2016-08-09,234,Canada,CAN,North America,Mobile,96.97,0.3998
2016-08-10,294,Australia,AUS,Oceania,Mobile,82.0,0.2573
2016-08-10,322,France,FRA,Europe,Mobile,96.11,0.2475
2016-08-10,298,Japan,JPN,Asia,Mobile,80.96,0.4653
2016-08-10,56,Canada,CAN,North America,Mobile,52.15,0.3508
2016-08-10,145,Germany,DEU,Europe,Desktop,117.16,0.2003
2016-08-10,133,India,IND,Asia,Mobile,22.55,0.3992
2016-08-10,204,United States,USA,North America,Desktop,101.81,0.3342
2016-08-10,639,China,CHN,Asia,Mobile,94.35,0.3514
2016-08-10,408,South Africa,ZAF,Africa,Mobile,149.66,0.3079
2016-08-11,401,Mexico,MEX,North America,Tablet,74.7,0.3908
2016-08-11,839,South Africa,ZAF,Africa,Desktop,99.01,0.4579
2016-08-11,141,South Africa,ZAF,Africa,Mobile,70.58,0.47
2016-08-11,66,Australia,AUS,Oceania,Desktop,138.47,0.3955
2016-08-11,156,Nigeria,NGA,Africa,Desktop,145.29,0.3321
2016-08-11,310,China,CHN,Asia,Desktop,65.37,0.4008
2016-08-11,493,France,FRA,Europe,Mobile,162.42,0.4687
2016-08-11,166,South Africa,ZAF,Africa,Desktop,94.78,0.3549
2016-08-11,158,Canada,CAN,North America,Mobile,143.81,0.2527
2016-08-11,175,Brazil,BRA,South America,Mobile,88.5,0.3667
2016-08-12,558,South Africa,ZAF,Africa,Mobile,93.27,0.4282
2016-08-12,240,Brazil,BRA,South America,Desktop,94.67,0.2145
2016-08-12,417,China,CHN,Asia,Mobile,95.17,0.2663
2016-08-12,46,India,IND,Asia,Mobile,147.19,0.4489
2016-08-12,324,Japan,JPN,Asia,Desktop,167.22,0.3423
2016-08-12,234,United States,USA,North America,Desktop,114.28,0.3761
2016-08-12,24,United Kingdom,GBR,Europe,Tablet,73.67,0.2314
2016-08-12,229,Japan,JPN,Asia,Desktop,124.83,0.2293
2016-08-12,92,Mexico,MEX,North America,Mobile,42.73,0.4273
